transaction_id,user_id,transaction_amount,merchant_category,transaction_hour,day_of_week,device_type,location_city,distance_from_home,is_new_device,failed_attempts_last_1hr,avg_transaction_amount_30d,is_fraud
TXN0010794,USR36292,11023.0,grocery,9,5,mobile,Pune,3.76,0,0,13850.84,0
TXN0010795,USR19715,18863.04,grocery,7,6,POS,Chennai,12.35,0,0,12496.07,0
TXN0010796,USR32493,6470.59,restaurant,11,3,web,Jaipur,16.27,0,0,7790.01,0
TXN0010797,USR27718,4029.63,fuel,19,2,web,Pune,29.58,0,0,3291.56,0
TXN0010798,USR02050,1488.65,pharmacy,20,3,mobile,Jaipur,4.12,0,0,1137.05,0
TXN0010799,USR05283,1789.64,fuel,14,5,web,Mumbai,5.05,0,0,2029.56,0
TXN0010800,USR12238,15534.75,grocery,18,0,web,Pune,3.82,0,0,21004.3,0
TXN0010801,USR32671,16860.49,grocery,9,3,mobile,Kolkata,3.33,0,0,21461.92,0
TXN0010802,USR39759,7999.42,restaurant,19,6,mobile,Kolkata,2.72,0,1,8248.24,0
TXN0010803,USR03343,3839.04,restaurant,7,2,mobile,Mumbai,24.25,0,0,5010.91,0
TXN0010804,USR21052,1594.66,pharmacy,15,4,POS,Surat,0.37,0,0,1039.36,0
TXN0010805,USR25600,8372.21,jewelry,8,5,POS,Bangalore,5.09,0,0,6263.33,0
TXN0010806,USR06429,8487.45,clothing,12,4,web,Pune,37.72,0,0,7055.56,0
TXN0010807,USR22162,10824.01,grocery,17,1,web,Mumbai,19.6,0,0,7147.74,0
TXN0010808,USR31660,1449.61,pharmacy,12,5,web,Surat,12.75,0,0,1867.63,0
TXN0010809,USR12776,8488.98,grocery,2,2,mobile,Ahmedabad,7.43,0,0,7757.63,0
TXN0010810,USR44435,6436.78,clothing,20,3,web,Mumbai,6.61,0,0,5243.34,0
TXN0010811,USR04344,9112.67,grocery,13,1,web,Jaipur,11.18,0,0,7169.18,0
TXN0010812,USR43556,6022.37,utilities,21,5,mobile,Delhi,15.81,0,0,4432.39,0
TXN0010813,USR43769,8321.96,fuel,10,6,mobile,Pune,21.58,0,0,11317.48,0
TXN0010814,USR09206,1957.91,pharmacy,20,1,mobile,Jaipur,8.43,0,1,2388.85,0
TXN0010815,USR07082,18038.48,restaurant,10,2,mobile,Chennai,50.61,0,0,21340.79,0
TXN0010816,USR41247,1675.11,grocery,18,2,web,Surat,11.13,0,0,1937.85,0
TXN0010817,USR02769,5933.92,entertainment,9,0,mobile,Mumbai,46.32,0,0,6069.48,0
TXN0010818,USR22594,2169.19,grocery,14,2,mobile,Delhi,1.07,0,0,1737.11,0
TXN0010819,USR01536,8140.02,travel,7,6,web,Kolkata,3.81,0,0,5140.58,0
TXN0010820,USR45170,934.61,grocery,18,1,web,Hyderabad,14.24,0,0,1237.36,0
TXN0010821,USR02271,2756.72,electronics,13,2,mobile,Ahmedabad,10.53,0,0,2369.63,0
TXN0010822,USR09323,4091.63,electronics,14,5,mobile,Surat,8.91,0,0,2482.94,0
TXN0010823,USR16528,1137.68,grocery,8,6,mobile,Chennai,14.38,0,0,1434.6,0
TXN0010824,USR24906,10278.98,restaurant,16,1,POS,Mumbai,10.89,0,0,13753.22,0
TXN0010825,USR45149,91825.49,restaurant,6,4,mobile,Ahmedabad,29.64,0,0,83814.86,0
TXN0010826,USR27914,6610.41,entertainment,1,3,web,Hyderabad,24.95,0,0,6389.66,0
TXN0010827,USR08761,7552.38,electronics,10,0,POS,Ahmedabad,2.18,0,0,9334.72,0
TXN0010828,USR41753,2539.95,fuel,7,1,mobile,Ahmedabad,24.88,0,0,3225.6,0
TXN0010829,USR35624,9131.92,clothing,19,6,mobile,Mumbai,6.88,0,0,9664.06,0
TXN0010830,USR16778,19114.84,grocery,8,0,web,Pune,12.73,1,0,17551.56,0
TXN0010831,USR23780,22061.62,grocery,15,0,POS,Surat,9.06,0,0,20021.8,0
TXN0010832,USR38770,9482.61,clothing,10,1,mobile,Jaipur,8.22,0,1,6302.95,0
TXN0010833,USR16143,5211.43,restaurant,12,4,mobile,Delhi,19.05,0,0,6330.66,0
TXN0010834,USR21859,6563.67,restaurant,0,5,web,Bangalore,19.8,0,0,7650.64,0
TXN0010835,USR30708,8690.43,restaurant,9,3,mobile,Delhi,1.4,1,1,10991.33,0
TXN0010836,USR16717,2931.77,pharmacy,8,6,mobile,Mumbai,16.06,0,0,2724.62,0
TXN0010837,USR42925,4411.92,travel,15,4,POS,Kolkata,36.51,0,0,4922.1,0
TXN0010838,USR33113,6717.15,restaurant,15,3,POS,Chennai,19.96,1,1,5667.47,0
TXN0010839,USR14357,2048.7,entertainment,19,6,POS,Hyderabad,6.14,0,0,2035.45,0
TXN0010840,USR37958,9157.43,pharmacy,7,4,web,Delhi,0.73,0,0,9124.71,0
TXN0010841,USR17341,2330.34,entertainment,22,4,mobile,Chennai,15.0,0,0,2584.49,0
TXN0010842,USR12878,74913.12,electronics,20,6,mobile,Pune,15.14,1,1,100303.03,0
TXN0010843,USR24896,1151.73,grocery,14,0,POS,Chennai,12.51,0,2,1300.05,0
TXN0010844,USR20643,1983.27,pharmacy,12,6,mobile,Ahmedabad,43.12,0,0,2572.08,0
TXN0010845,USR46293,2036.15,travel,17,5,mobile,Chennai,10.61,0,0,1619.88,0
TXN0010846,USR43475,10103.5,jewelry,10,2,POS,Kolkata,12.23,0,0,6191.73,0
TXN0010847,USR45538,5549.72,grocery,15,1,web,Kolkata,25.98,0,0,6581.0,0
TXN0010848,USR43002,2056.47,pharmacy,10,3,mobile,Mumbai,4.8,1,0,1879.72,0
TXN0010849,USR21551,1624.99,restaurant,11,2,web,Bangalore,30.71,1,0,1244.55,0
TXN0010850,USR15911,16982.15,restaurant,1,1,web,Delhi,5.07,0,0,14240.8,0
TXN0010851,USR38751,7188.21,fuel,23,1,web,Delhi,9.41,0,0,9518.78,0
TXN0010852,USR25717,1825.02,travel,10,0,web,Delhi,6.74,0,0,2512.48,0
TXN0010853,USR39338,2094.83,fuel,21,5,POS,Surat,34.8,0,0,1264.52,0
TXN0010854,USR23715,2216.42,fuel,11,6,mobile,Pune,50.98,0,0,2174.01,0
TXN0010855,USR31943,4207.38,entertainment,22,5,web,Mumbai,19.23,0,0,4201.99,0
TXN0010856,USR36502,29890.28,restaurant,17,0,mobile,Delhi,43.29,0,0,26432.27,0
TXN0010857,USR01000,6554.58,grocery,12,4,POS,Chennai,9.4,0,0,4993.27,0
TXN0010858,USR33204,2701.02,restaurant,13,5,POS,Delhi,48.92,0,0,1674.31,0
TXN0010859,USR38032,2915.55,grocery,17,4,mobile,Pune,2.6,0,0,1843.33,0
TXN0010860,USR18137,1328.99,restaurant,16,2,mobile,Mumbai,18.4,0,0,929.93,0
TXN0010861,USR31177,11504.78,restaurant,11,5,mobile,Ahmedabad,10.59,0,0,12590.52,0
TXN0010862,USR19093,6410.42,restaurant,18,2,mobile,Jaipur,32.77,0,0,8321.33,0
TXN0010863,USR40387,3599.56,electronics,5,0,mobile,Mumbai,14.9,0,0,4146.52,0
TXN0010864,USR08856,11746.39,grocery,11,6,POS,Ahmedabad,0.74,0,1,9616.02,0
TXN0010865,USR09956,3336.28,grocery,17,3,mobile,Delhi,6.49,0,0,2905.26,0
TXN0010866,USR18859,17711.7,grocery,7,2,mobile,Hyderabad,12.0,0,0,20967.69,0
TXN0010867,USR22103,7629.35,entertainment,7,6,mobile,Pune,46.44,0,0,7969.67,0
TXN0010868,USR34961,5511.69,fuel,12,4,mobile,Pune,6.91,0,0,5716.14,0
TXN0010869,USR29859,4532.99,pharmacy,15,0,web,Mumbai,0.99,0,0,3649.13,0
TXN0010870,USR23527,1317.16,restaurant,9,3,POS,Kolkata,7.62,0,0,826.12,0
TXN0010871,USR48580,1494.12,electronics,6,5,mobile,Ahmedabad,19.52,0,0,1908.47,0
TXN0010872,USR04015,5341.49,grocery,1,4,mobile,Chennai,10.34,0,0,6908.67,0
TXN0010873,USR35148,24817.94,pharmacy,12,4,mobile,Ahmedabad,1.87,0,0,15452.78,0
TXN0010874,USR35381,2396.94,grocery,21,0,mobile,Ahmedabad,8.25,0,0,1468.66,0
TXN0010875,USR45208,2133.37,restaurant,10,4,web,Jaipur,17.43,0,0,1787.86,0
TXN0010876,USR28930,2668.36,fuel,10,2,POS,Mumbai,0.66,0,0,2861.97,0
TXN0010877,USR38546,1440.85,travel,8,1,web,Kolkata,49.39,0,0,1215.76,0
TXN0010878,USR42290,3062.47,grocery,19,5,mobile,Hyderabad,4.63,0,0,2288.78,0
TXN0010879,USR30953,15911.77,restaurant,10,6,mobile,Kolkata,1.67,1,1,10578.8,0
TXN0010880,USR07471,8326.09,travel,16,5,web,Chennai,4.81,0,0,5682.52,0
TXN0010881,USR21417,2252.86,restaurant,18,0,mobile,Hyderabad,52.94,0,1,2829.21,0
TXN0010882,USR34770,3547.42,clothing,19,2,mobile,Bangalore,10.29,0,0,4747.53,0
TXN0010883,USR17804,5509.49,fuel,12,1,web,Pune,7.19,0,0,4957.85,0
TXN0010884,USR10250,1295.39,electronics,11,2,mobile,Ahmedabad,22.71,0,0,1411.82,0
TXN0010885,USR42345,22247.71,grocery,8,0,mobile,Pune,3.84,0,0,13878.86,0
TXN0010886,USR38408,1052.55,entertainment,17,5,mobile,Delhi,13.71,0,0,1449.48,0
TXN0010887,USR07255,5638.67,restaurant,17,2,mobile,Mumbai,41.75,0,0,3934.85,0
TXN0010888,USR28722,9465.45,grocery,20,6,mobile,Delhi,6.95,0,0,11800.64,0
TXN0010889,USR42740,7412.85,fuel,11,3,mobile,Kolkata,20.43,0,0,6854.16,0
TXN0010890,USR37772,7272.31,entertainment,17,1,mobile,Surat,4.03,0,0,9453.58,0
TXN0010891,USR46053,1026.47,grocery,16,4,mobile,Bangalore,42.57,0,0,1345.38,0
TXN0010892,USR02497,6678.31,jewelry,0,1,mobile,Ahmedabad,26.02,0,0,4820.82,0
TXN0010893,USR14008,1902.96,restaurant,9,1,mobile,Kolkata,20.82,0,0,2456.48,0
TXN0010894,USR10835,5842.33,restaurant,16,2,web,Kolkata,11.24,0,0,8055.87,0
TXN0010895,USR29049,4352.68,fuel,21,2,mobile,Mumbai,43.78,0,0,5074.43,0
TXN0010896,USR02895,1489.69,grocery,0,5,mobile,Pune,20.47,0,0,1307.24,0
TXN0010897,USR09745,2005.54,electronics,1,0,mobile,Kolkata,22.98,0,0,2764.06,0
TXN0010898,USR30525,3270.23,pharmacy,10,4,web,Mumbai,4.29,0,3,3681.45,0
TXN0010899,USR01563,10833.74,pharmacy,6,3,mobile,Hyderabad,12.26,0,0,12619.05,0
TXN0010900,USR41353,6563.45,fuel,9,5,POS,Ahmedabad,0.65,1,0,6782.54,0
TXN0010901,USR18411,30005.35,jewelry,0,6,mobile,Delhi,156.05,1,0,7198.1,1
TXN0010902,USR41238,8283.23,grocery,14,4,web,Mumbai,6.29,0,0,11013.38,0
TXN0010903,USR46014,6949.94,restaurant,15,3,web,Mumbai,2.28,0,0,7079.45,0
TXN0010904,USR11411,1036.77,electronics,19,5,web,Pune,8.0,0,0,856.55,0
TXN0010905,USR32361,1279.38,grocery,15,2,web,Jaipur,2.73,0,0,887.62,0
TXN0010906,USR38686,1174.49,restaurant,8,4,mobile,Jaipur,10.06,0,0,1523.81,0
TXN0010907,USR08628,570.39,jewelry,18,4,mobile,Bangalore,7.11,0,0,436.66,0
TXN0010908,USR47160,4283.46,restaurant,15,0,mobile,Surat,13.71,0,0,4323.25,0
TXN0010909,USR41882,1116.51,grocery,7,0,web,Pune,23.13,1,0,1129.28,0
TXN0010910,USR33311,1899.42,fuel,16,4,web,Surat,7.39,1,0,1785.66,0
TXN0010911,USR16541,6277.15,utilities,17,4,mobile,Kolkata,29.66,0,0,8308.17,0
TXN0010912,USR18687,3258.93,restaurant,12,2,mobile,Mumbai,11.67,0,0,2017.66,0
TXN0010913,USR24913,3081.73,grocery,15,6,mobile,Hyderabad,31.29,0,1,1881.42,0
TXN0010914,USR46011,1107.86,grocery,15,5,mobile,Bangalore,4.15,0,0,1095.18,0
TXN0010915,USR29707,5711.43,utilities,8,6,POS,Hyderabad,12.55,0,0,5199.24,0
TXN0010916,USR07912,2437.21,restaurant,14,5,POS,Pune,2.5,0,0,2089.87,0
TXN0010917,USR43989,3961.32,restaurant,17,5,mobile,Ahmedabad,23.59,1,0,2725.17,0
TXN0010918,USR04410,13998.6,grocery,6,3,mobile,Chennai,1.3,0,0,18896.33,0
TXN0010919,USR47200,4325.86,pharmacy,8,4,web,Ahmedabad,33.33,0,0,3564.05,0
TXN0010920,USR12571,359.75,grocery,8,0,mobile,Bangalore,2.95,0,0,409.34,0
TXN0010921,USR14417,22565.85,travel,10,2,mobile,Chennai,7.67,0,0,30447.07,0
TXN0010922,USR19984,289.36,restaurant,6,1,mobile,Surat,1.63,0,1,206.61,0
TXN0010923,USR23532,9859.2,fuel,19,3,web,Surat,23.99,0,0,10996.85,0
TXN0010924,USR03765,14634.52,electronics,19,5,POS,Chennai,1.7,0,0,14272.12,0
TXN0010925,USR36631,5215.27,pharmacy,9,6,web,Surat,5.67,0,0,4160.53,0
TXN0010926,USR29916,3344.9,utilities,21,3,mobile,Ahmedabad,14.45,0,0,3368.75,0
TXN0010927,USR02844,3618.27,utilities,14,5,POS,Pune,5.59,0,0,3804.83,0
TXN0010928,USR33510,1539.97,fuel,20,1,mobile,Bangalore,0.49,0,0,1702.12,0
TXN0010929,USR30673,54361.72,utilities,11,1,mobile,Surat,21.84,0,0,39318.38,0
TXN0010930,USR39259,19890.97,grocery,13,4,mobile,Pune,11.12,0,0,22389.39,0
TXN0010931,USR41769,2393.85,utilities,12,6,web,Delhi,22.24,0,0,3344.11,0
TXN0010932,USR14877,2340.7,electronics,13,6,mobile,Chennai,7.1,0,1,2205.24,0
TXN0010933,USR09702,925.6,electronics,8,3,mobile,Surat,13.09,0,0,608.84,0
TXN0010934,USR32768,11663.52,grocery,2,1,mobile,Ahmedabad,45.09,0,0,15484.75,0
TXN0010935,USR08584,5852.5,electronics,15,6,web,Pune,5.37,0,0,5339.78,0
TXN0010936,USR40045,5237.04,travel,6,3,web,Jaipur,9.59,0,0,6010.25,0
TXN0010937,USR17591,2732.41,electronics,8,5,mobile,Surat,9.87,0,1,2071.38,0
TXN0010938,USR22047,11672.48,electronics,14,4,mobile,Ahmedabad,8.25,0,0,16163.66,0
TXN0010939,USR32842,14306.89,grocery,5,6,web,Hyderabad,11.77,0,0,17716.24,0
TXN0010940,USR23903,3315.56,restaurant,8,1,web,Delhi,3.24,0,0,3242.64,0
TXN0010941,USR18000,22457.97,fuel,19,2,mobile,Chennai,11.04,0,0,14561.68,0
TXN0010942,USR32825,662.85,fuel,15,0,POS,Mumbai,3.7,0,0,644.42,0
TXN0010943,USR35387,15119.55,entertainment,10,3,POS,Delhi,3.87,0,0,19827.69,0
TXN0010944,USR49257,9671.01,clothing,6,5,mobile,Mumbai,3.89,0,0,12646.29,0
TXN0010945,USR26265,6956.02,clothing,7,1,mobile,Pune,23.96,0,0,9257.55,0
TXN0010946,USR40569,750.15,grocery,11,0,POS,Pune,12.51,0,0,791.54,0
TXN0010947,USR19378,9201.49,restaurant,14,3,POS,Jaipur,19.39,0,0,8588.12,0
TXN0010948,USR23239,2482.61,grocery,12,3,mobile,Kolkata,5.82,0,0,1869.48,0
TXN0010949,USR19410,18097.12,entertainment,13,4,mobile,Pune,24.12,0,0,15760.55,0
TXN0010950,USR07012,8731.95,pharmacy,20,1,web,Jaipur,10.39,0,0,6242.59,0
TXN0010951,USR31652,981.17,grocery,15,6,mobile,Jaipur,33.88,0,0,632.7,0
TXN0010952,USR28668,13810.57,restaurant,8,6,mobile,Bangalore,1.65,0,0,18561.45,0
TXN0010953,USR27122,1603.49,grocery,13,2,POS,Bangalore,5.05,0,0,1951.21,0
TXN0010954,USR32832,18720.64,grocery,18,0,web,Bangalore,13.92,0,0,24516.9,0
TXN0010955,USR28056,1796.67,entertainment,15,3,web,Delhi,9.02,0,0,1579.92,0
TXN0010956,USR41662,4519.24,restaurant,16,0,mobile,Jaipur,19.73,0,0,3055.71,0
TXN0010957,USR32120,4224.06,restaurant,23,5,mobile,Chennai,5.17,0,0,5048.36,0
TXN0010958,USR47767,43247.11,grocery,13,6,web,Hyderabad,12.1,0,0,52266.11,0
TXN0010959,USR32529,6932.46,grocery,17,6,mobile,Pune,36.53,0,0,9400.69,0
TXN0010960,USR35548,1483.23,grocery,11,5,mobile,Ahmedabad,15.98,1,0,1238.53,0
TXN0010961,USR29555,2480.13,utilities,15,1,web,Pune,7.0,0,0,2057.45,0
TXN0010962,USR47420,727.93,pharmacy,13,6,POS,Mumbai,36.76,0,0,854.9,0
TXN0010963,USR36143,420.33,travel,17,2,POS,Jaipur,37.19,0,1,544.04,0
TXN0010964,USR36654,2975.4,pharmacy,9,4,mobile,Bangalore,8.82,0,0,3559.41,0
TXN0010965,USR09524,8817.91,restaurant,8,0,mobile,Delhi,14.02,0,0,11646.26,0
TXN0010966,USR17412,2541.35,grocery,17,0,mobile,Jaipur,15.33,0,0,1700.11,0
TXN0010967,USR07182,2990.99,jewelry,7,5,mobile,Kolkata,33.0,0,0,3668.05,0
TXN0010968,USR12376,3654.37,restaurant,6,4,web,Chennai,24.96,0,0,2647.96,0
TXN0010969,USR02720,3988.6,travel,7,4,mobile,Hyderabad,1.94,0,0,4016.71,0
TXN0010970,USR25738,2549.81,travel,21,6,mobile,Ahmedabad,4.65,0,0,3254.07,0
TXN0010971,USR14655,16008.14,restaurant,9,2,mobile,Jaipur,10.69,0,0,12578.75,0
TXN0010972,USR10792,1218.36,clothing,13,5,mobile,Bangalore,6.79,0,1,1568.81,0
TXN0010973,USR42658,1848.68,fuel,19,4,web,Surat,61.26,0,0,1254.49,0
TXN0010974,USR09513,2037.33,electronics,7,5,mobile,Delhi,4.96,0,0,1722.75,0
TXN0010975,USR28177,2214.73,restaurant,8,3,mobile,Bangalore,9.14,1,0,2364.93,0
TXN0010976,USR25264,1343.79,clothing,20,0,web,Hyderabad,31.87,0,0,1255.78,0
TXN0010977,USR32521,1979.87,jewelry,20,2,mobile,Ahmedabad,1.51,0,0,1615.14,0
TXN0010978,USR02317,4452.19,clothing,12,1,mobile,Pune,7.67,0,0,4201.45,0
TXN0010979,USR46319,3983.96,travel,11,4,mobile,Bangalore,26.02,0,1,2527.11,0
TXN0010980,USR20452,2933.22,fuel,13,2,mobile,Mumbai,20.18,0,0,2619.45,0
TXN0010981,USR14940,22457.46,clothing,17,1,web,Jaipur,24.48,1,0,16009.34,0
TXN0010982,USR25393,3361.61,jewelry,19,3,web,Jaipur,22.12,0,0,3847.16,0
TXN0010983,USR20400,2418.38,entertainment,15,2,mobile,Delhi,5.67,0,0,3169.66,0
TXN0010984,USR42837,3474.92,grocery,21,4,POS,Delhi,5.51,0,0,2773.07,0
TXN0010985,USR16402,15639.47,electronics,13,6,mobile,Surat,1.34,0,0,14484.76,0
TXN0010986,USR38494,4640.69,grocery,10,3,web,Jaipur,4.27,0,0,3758.08,0
TXN0010987,USR40988,345.71,grocery,21,5,web,Bangalore,19.86,0,0,376.76,0
TXN0010988,USR05696,937.81,travel,12,1,web,Bangalore,12.21,0,0,795.89,0
TXN0010989,USR31595,23268.69,travel,11,3,mobile,Delhi,10.7,0,0,30971.23,0
TXN0010990,USR45713,3337.81,grocery,13,5,mobile,Kolkata,18.15,0,0,2819.97,0
TXN0010991,USR07173,3689.69,restaurant,14,2,mobile,Hyderabad,4.07,0,0,4443.13,0
TXN0010992,USR26762,231.43,pharmacy,8,0,mobile,Kolkata,7.18,1,0,210.17,0
TXN0010993,USR07204,9162.68,restaurant,21,5,web,Kolkata,3.61,1,0,6853.5,0
TXN0010994,USR43781,3013.46,restaurant,8,3,mobile,Jaipur,4.42,0,0,2925.69,0
TXN0010995,USR06774,1199.17,restaurant,9,0,POS,Ahmedabad,8.28,0,0,1386.34,0
TXN0010996,USR05565,1208.17,grocery,7,3,POS,Chennai,15.77,0,0,987.64,0
TXN0010997,USR21631,2505.88,restaurant,14,1,web,Surat,24.08,0,0,2782.07,0
TXN0010998,USR04295,30204.37,electronics,17,6,mobile,Kolkata,44.44,0,0,38600.46,0
TXN0010999,USR49098,4306.01,clothing,14,4,mobile,Ahmedabad,10.56,0,0,4021.27,0
TXN0011000,USR44849,12071.81,fuel,13,0,mobile,Chennai,3.63,0,0,13257.78,0
TXN0011001,USR10646,715.03,grocery,6,6,mobile,Hyderabad,13.97,0,0,480.61,0
TXN0011002,USR19298,2995.43,grocery,16,3,web,Mumbai,16.08,0,0,2128.47,0
TXN0011003,USR23489,1286.73,grocery,10,0,mobile,Delhi,8.64,0,0,1382.11,0
TXN0011004,USR40267,2550.36,fuel,10,2,mobile,Mumbai,42.31,0,0,2878.33,0
TXN0011005,USR18849,9391.27,grocery,20,4,web,Bangalore,2.01,0,1,7909.17,0
TXN0011006,USR27292,688.59,grocery,15,6,web,Mumbai,29.22,0,0,512.32,0
TXN0011007,USR28163,718.23,utilities,6,5,mobile,Pune,31.02,0,0,823.25,0
TXN0011008,USR08082,409.2,grocery,10,3,mobile,Delhi,3.32,0,0,446.83,0
TXN0011009,USR16147,3912.5,pharmacy,5,4,mobile,Hyderabad,7.78,1,0,3066.68,0
TXN0011010,USR06751,8381.17,restaurant,19,3,mobile,Delhi,31.23,0,1,6978.75,0
TXN0011011,USR07509,13548.01,jewelry,9,5,web,Pune,14.93,0,2,4540.64,1
TXN0011012,USR06036,13514.84,electronics,8,4,web,Jaipur,32.08,0,0,18423.6,0
TXN0011013,USR47923,1804.86,grocery,12,4,web,Hyderabad,7.36,0,0,2446.48,0
TXN0011014,USR16444,11906.53,fuel,17,3,mobile,Jaipur,5.01,0,1,11292.55,0
TXN0011015,USR03619,10506.73,entertainment,1,6,web,Surat,2.87,1,0,8704.09,0
TXN0011016,USR42640,4992.44,restaurant,15,0,POS,Chennai,12.63,0,0,6983.67,0
TXN0011017,USR31927,13609.75,clothing,9,0,mobile,Delhi,9.28,0,0,18359.79,0
TXN0011018,USR07123,11307.99,electronics,16,6,mobile,Jaipur,22.14,0,0,14378.79,0
TXN0011019,USR04359,2715.58,grocery,13,5,mobile,Bangalore,1.22,1,0,2051.88,0
TXN0011020,USR19070,5172.04,clothing,9,6,POS,Mumbai,9.76,0,0,7186.21,0
TXN0011021,USR09804,5041.55,restaurant,8,3,web,Delhi,6.54,0,2,4696.58,0
TXN0011022,USR22692,1683.3,restaurant,10,4,web,Ahmedabad,5.84,0,0,1500.75,0
TXN0011023,USR28835,17667.2,grocery,10,1,POS,Kolkata,15.81,0,0,20510.84,0
TXN0011024,USR08422,5701.56,pharmacy,18,1,POS,Kolkata,29.55,0,0,5861.78,0
TXN0011025,USR21687,2766.93,fuel,6,5,web,Chennai,9.89,0,0,2221.99,0
TXN0011026,USR36449,3457.32,restaurant,13,3,POS,Bangalore,1.01,1,0,3110.56,0
TXN0011027,USR43724,977.38,fuel,13,6,mobile,Ahmedabad,4.72,0,1,974.29,0
TXN0011028,USR39371,3524.77,electronics,19,3,mobile,Bangalore,11.64,0,1,4913.74,0
TXN0011029,USR49787,37987.06,restaurant,7,1,mobile,Mumbai,3.41,0,0,43349.92,0
TXN0011030,USR08635,4589.95,clothing,7,1,POS,Bangalore,15.13,0,0,5890.98,0
TXN0011031,USR05413,2003.15,grocery,18,1,mobile,Ahmedabad,18.6,0,0,2375.74,0
TXN0011032,USR39413,6504.77,fuel,10,5,mobile,Chennai,11.2,0,0,5318.6,0
TXN0011033,USR05598,4142.42,travel,14,2,mobile,Surat,10.49,0,0,4857.54,0
TXN0011034,USR14096,2208.26,electronics,13,1,web,Ahmedabad,22.52,0,0,2645.69,0
TXN0011035,USR27511,16823.72,pharmacy,10,3,mobile,Surat,1.35,0,0,21057.81,0
TXN0011036,USR12356,11863.69,fuel,17,0,POS,Ahmedabad,6.49,0,3,8308.19,0
TXN0011037,USR39274,942.42,grocery,10,1,mobile,Ahmedabad,12.37,0,0,836.18,0
TXN0011038,USR09466,31002.27,grocery,8,1,mobile,Pune,11.45,0,0,34521.96,0
TXN0011039,USR17045,7096.65,restaurant,10,6,web,Mumbai,2.95,0,1,9476.86,0
TXN0011040,USR10066,4005.31,pharmacy,23,3,mobile,Surat,1.55,0,0,3141.06,0
TXN0011041,USR28852,26486.31,utilities,14,2,mobile,Jaipur,5.89,0,0,29629.49,0
TXN0011042,USR06512,3151.29,restaurant,13,3,mobile,Pune,20.42,0,1,1977.81,0
TXN0011043,USR34636,1640.0,restaurant,22,5,mobile,Kolkata,16.98,0,1,1358.28,0
TXN0011044,USR10264,4152.17,restaurant,13,2,mobile,Jaipur,32.05,0,0,4070.34,0
TXN0011045,USR23767,2205.17,pharmacy,22,4,mobile,Jaipur,0.71,0,0,2954.59,0
TXN0011046,USR13554,3235.54,restaurant,20,2,web,Kolkata,26.24,0,0,2867.64,0
TXN0011047,USR29862,5987.57,clothing,17,1,web,Surat,29.68,0,0,8261.25,0
TXN0011048,USR07450,4131.3,utilities,10,2,web,Mumbai,28.2,0,0,2855.56,0
TXN0011049,USR40919,1502.51,clothing,7,4,mobile,Hyderabad,3.3,0,1,1279.7,0
TXN0011050,USR35531,5876.28,grocery,10,1,web,Ahmedabad,24.95,0,0,3893.05,0
TXN0011051,USR20475,1136.36,grocery,10,0,mobile,Surat,13.74,0,5,1352.86,0
TXN0011052,USR25508,4095.03,clothing,14,0,mobile,Pune,5.16,0,0,3426.79,0
TXN0011053,USR43454,2746.59,jewelry,15,2,mobile,Kolkata,2.47,0,0,3286.38,0
TXN0011054,USR34464,6900.55,jewelry,14,6,mobile,Chennai,3.6,0,0,9345.59,0
TXN0011055,USR42298,5272.17,entertainment,17,1,mobile,Mumbai,0.65,0,0,3559.67,0
TXN0011056,USR28829,2360.29,grocery,8,2,mobile,Hyderabad,2.06,0,0,2985.94,0
TXN0011057,USR11851,1891.71,grocery,3,1,mobile,Mumbai,13.04,0,0,2450.91,0
TXN0011058,USR13611,3203.13,restaurant,13,6,mobile,Pune,6.77,1,0,4006.74,0
TXN0011059,USR14687,3768.85,restaurant,8,6,mobile,Jaipur,15.54,0,0,2861.51,0
TXN0011060,USR34481,19137.12,electronics,19,5,web,Jaipur,23.12,0,0,20153.87,0
TXN0011061,USR03338,2001.28,clothing,11,3,web,Bangalore,11.35,0,0,2115.44,0
TXN0011062,USR19054,5311.61,travel,14,5,mobile,Surat,22.55,0,0,4478.12,0
TXN0011063,USR33892,5417.58,pharmacy,17,2,mobile,Ahmedabad,8.57,0,0,7432.5,0
TXN0011064,USR33755,2431.84,travel,5,4,mobile,Hyderabad,2.69,0,2,2528.38,0
TXN0011065,USR22766,13230.76,fuel,11,5,web,Hyderabad,3.81,0,0,16801.26,0
TXN0011066,USR08785,3566.63,fuel,7,3,POS,Pune,9.13,0,0,2281.19,0
TXN0011067,USR48404,8589.77,grocery,11,6,mobile,Surat,0.85,0,0,7308.0,0
TXN0011068,USR43244,10008.87,utilities,7,5,mobile,Pune,20.74,0,0,11856.3,0
TXN0011069,USR49604,4231.16,clothing,8,4,mobile,Pune,10.84,0,0,4363.29,0
TXN0011070,USR31147,15042.46,jewelry,9,3,mobile,Surat,7.6,0,0,12551.7,0
TXN0011071,USR03942,2813.18,grocery,19,0,mobile,Mumbai,6.12,0,0,3886.95,0
TXN0011072,USR16748,1241.15,restaurant,15,5,mobile,Pune,3.58,0,2,1285.23,0
TXN0011073,USR34487,1071.22,clothing,9,6,mobile,Pune,21.47,0,0,1346.45,0
TXN0011074,USR28529,44271.12,grocery,10,4,mobile,Kolkata,39.34,0,1,39053.65,0
TXN0011075,USR06047,6065.42,grocery,10,2,mobile,Pune,15.35,0,0,6135.33,0
